DateTime,active,reactive,intensity,Sub1,Sub2,Sub3
22/12/2006 01:00,16.32,5.562,70.4,0,31,0
22/12/2006 02:00,16.058,4.756,68.6,0,0,0
22/12/2006 03:00,16.432,5.612,70.4,0,31,0
22/12/2006 04:00,15.856,4.336,68.2,0,0,0
22/12/2006 05:00,48.41,5.044,199.8,0,23,534
22/12/2006 06:00,28.778,5.166,122,0,8,0
22/12/2006 07:00,103.392,6.364,432.4,0,0,224
22/12/2006 08:00,164.664,6.482,685.6,667,31,1063
22/12/2006 09:00,113.778,2.732,472.2,601,0,1055
22/12/2006 10:00,80.698,5.666,334.2,0,30,1055
22/12/2006 11:00,75.154,4.842,315.6,225,0,762
22/12/2006 12:00,73.708,23.04,331,638,34,0
22/12/2006 13:00,40.314,14.868,182.4,0,0,0
22/12/2006 14:00,48.934,9.702,213,0,34,362
22/12/2006 15:00,87.098,5.922,358.4,0,0,1075
22/12/2006 16:00,94.272,8.314,388.6,0,32,1074
22/12/2006 17:00,89.808,5.508,374.6,0,0,631
22/12/2006 18:00,161.218,18.338,683.4,0,31,234
22/12/2006 19:00,236.29,14.838,992.4,0,0,1036
22/12/2006 20:00,212.164,8.388,903,469,34,1021
22/12/2006 21:00,272.92,3.956,1167.2,551,0,1005
22/12/2006 22:00,183.904,5.354,779,0,23,0
22/12/2006 23:00,145.152,7.368,616,0,8,0
23/12/2006 00:00,101.894,4.948,446.2,0,2,0
23/12/2006 01:00,103.368,7.044,453,0,29,0
23/12/2006 02:00,102.046,4.088,450.6,0,0,0
23/12/2006 03:00,106.292,6.4,459.4,0,31,0
23/12/2006 04:00,113.496,3.862,489.4,0,0,124
23/12/2006 05:00,133.746,6.766,571.8,0,28,424
23/12/2006 06:00,98.962,4.31,434.4,0,3,0
23/12/2006 07:00,241.402,3.332,1019,0,0,651
23/12/2006 08:00,251.45,5.722,1053.4,0,31,1050
23/12/2006 09:00,194.784,4.688,811.8,0,0,1066
23/12/2006 10:00,178.33,12.176,753.6,0,31,516
23/12/2006 11:00,189.54,6.344,798.2,0,0,649
23/12/2006 12:00,175.728,5.458,741,0,10,574
23/12/2006 13:00,204.378,9.702,858.8,0,21,1057
23/12/2006 14:00,225.478,14.694,945.6,0,0,1063
23/12/2006 15:00,242.946,19.858,1013.8,0,31,1070
23/12/2006 16:00,260.946,24.156,1093,76,65,1063
23/12/2006 17:00,327.152,12.958,1401.6,971,40,1005
23/12/2006 18:00,232.764,5.986,981.8,0,1,1041
23/12/2006 19:00,247.07,12.32,1038,0,36,1048
23/12/2006 20:00,250.884,7.486,1055.8,0,21,1045
23/12/2006 21:00,197.306,14.146,833.6,0,13,340
23/12/2006 22:00,259.676,17.342,1098.6,866,30,0
23/12/2006 23:00,333.748,7.684,1398,756,2,940
24/12/2006 00:00,241.68,5.44,1024.8,0,30,1052
24/12/2006 01:00,196.542,3.106,841,437,2,1038
24/12/2006 02:00,138.182,6.224,604,461,22,220
24/12/2006 03:00,96.406,4.314,440.8,0,9,0
24/12/2006 04:00,94.566,4.074,436,0,3,0
24/12/2006 05:00,97.914,6.508,452,0,28,0
24/12/2006 06:00,113.712,3.04,506.8,0,0,0
24/12/2006 07:00,88.584,5.98,418.2,0,31,0
24/12/2006 08:00,85.666,3.136,395.8,0,0,0
24/12/2006 09:00,163.54,5.634,708.6,0,23,863
24/12/2006 10:00,160.52,6.378,682.6,0,520,1030
24/12/2006 11:00,125.576,6.932,528.8,0,94,1038
24/12/2006 12:00,90,13.144,386.8,0,379,125
24/12/2006 13:00,194.396,9.54,827.2,0,1831,343
24/12/2006 14:00,82.292,6.564,338.6,0,92,603
24/12/2006 15:00,185.81,14.004,769.4,393,1837,0
24/12/2006 16:00,120.428,7.566,498.8,412,52,579
24/12/2006 17:00,101.19,5.87,427.8,0,31,0
24/12/2006 18:00,30.312,7.164,126.6,0,36,0
24/12/2006 19:00,27.242,3.434,111,0,0,0
24/12/2006 20:00,28.446,4.522,117.4,0,0,0
24/12/2006 21:00,29.042,6.038,120.2,0,35,0
24/12/2006 22:00,28.786,5.158,118.2,0,0,0
24/12/2006 23:00,29.18,6.13,120.8,0,27,0
25/12/2006 00:00,59.974,7.708,248.8,0,9,177
25/12/2006 01:00,72.406,6.114,295.8,0,0,693
25/12/2006 02:00,26.28,7.398,110.6,0,36,0
25/12/2006 03:00,35.398,4.422,144,0,0,0
25/12/2006 04:00,34.72,3.28,140.8,0,0,0
25/12/2006 05:00,37.206,8.404,150.6,0,37,0
25/12/2006 06:00,15.844,4.148,65.4,0,0,0
25/12/2006 07:00,40.608,3.3,170,0,9,20
25/12/2006 08:00,156.666,11.328,647.4,0,26,637
25/12/2006 09:00,89.608,10.936,367.6,0,0,0
25/12/2006 10:00,114.94,15.926,475,0,35,0
25/12/2006 11:00,182.676,9.406,761.8,581,0,704
25/12/2006 12:00,174.756,19.42,746.8,1359,0,272
25/12/2006 13:00,133.496,12.174,568.2,1122,34,0
25/12/2006 14:00,107.024,5.304,445.4,339,0,307
25/12/2006 15:00,104.42,9.538,430.6,360,21,575
25/12/2006 16:00,232.37,27.228,978,1645,14,0
25/12/2006 17:00,124.308,17.16,525.2,228,0,262
25/12/2006 18:00,145.384,12.412,608.2,0,273,390
25/12/2006 19:00,97.77,9.22,406.6,0,305,0
25/12/2006 20:00,118.628,13.322,493,0,3,371
25/12/2006 21:00,230.212,8.992,968.6,436,997,1046
25/12/2006 22:00,252.892,4.174,1064.6,550,89,341
25/12/2006 23:00,155.534,8.966,637.2,0,74,0
26/12/2006 00:00,145.456,4.442,589.6,0,11,0
26/12/2006 01:00,144.158,7.508,593.8,0,46,0
26/12/2006 02:00,144.656,2.934,585.8,0,11,0
26/12/2006 03:00,146.944,5.026,594.6,0,10,0
26/12/2006 04:00,179.55,7.258,730.2,0,47,530
26/12/2006 05:00,143.264,3.988,583.8,0,2,0
26/12/2006 06:00,143.292,4.048,585.6,0,15,0
26/12/2006 07:00,188.164,6.226,785.8,0,20,144
26/12/2006 08:00,141.956,4.786,593.8,0,0,753
26/12/2006 09:00,212.704,6.804,895.6,0,553,900
26/12/2006 10:00,242.514,3.914,1019.4,0,0,1036
26/12/2006 11:00,142.412,3.964,594.4,0,0,1052
26/12/2006 12:00,147.882,5.802,620,0,34,1054
26/12/2006 13:00,173.208,9.656,726.8,0,0,1055
26/12/2006 14:00,229.596,10.682,949.6,0,1563,1088
26/12/2006 15:00,157.776,6.05,645,0,38,1104
26/12/2006 16:00,207.044,14.104,864.2,0,25,1069
26/12/2006 17:00,200.54,6.216,843.6,0,46,1040
26/12/2006 18:00,194.802,11.01,814.2,0,10,1053
26/12/2006 19:00,182.04,14.678,760.2,0,22,1054
26/12/2006 20:00,208.74,9.486,870.6,511,34,1066
26/12/2006 21:00,159.504,5.602,668.6,575,10,981
26/12/2006 22:00,51.816,6.148,225.8,0,36,0
26/12/2006 23:00,46.092,4.77,200,0,0,0
27/12/2006 00:00,28.978,6.386,132.8,0,0,0
27/12/2006 01:00,29.608,11.292,140.6,0,35,0
27/12/2006 02:00,28.77,7.67,131.6,0,0,0
27/12/2006 03:00,26.648,5.836,123.8,0,10,0
27/12/2006 04:00,28.442,8.794,134.2,0,26,0
27/12/2006 05:00,62.192,5.118,263.6,0,0,594
27/12/2006 06:00,28.464,8.712,133.2,0,28,0
27/12/2006 07:00,122.992,9.584,522,0,7,283
27/12/2006 08:00,129.884,6.018,538.2,0,0,1064
27/12/2006 09:00,139.738,8.32,580.2,0,34,1063
27/12/2006 10:00,139.018,4.432,580,0,0,1049
27/12/2006 11:00,78.936,3.746,324.6,0,0,1059
27/12/2006 12:00,64.704,8.768,270.8,0,35,770
27/12/2006 13:00,15.85,4.818,71.8,0,0,0
27/12/2006 14:00,15.83,4.738,72.6,0,2,0
27/12/2006 15:00,19.992,10.77,94,0,33,0
27/12/2006 16:00,17.808,8.222,79.6,0,0,0
27/12/2006 17:00,30.076,7.266,130.6,0,20,0
27/12/2006 18:00,109.464,5.482,459.8,0,15,0
27/12/2006 19:00,104.176,10.184,441.8,0,0,0
27/12/2006 20:00,141.186,9.766,583.4,0,35,1053
27/12/2006 21:00,79.784,4.79,326.8,0,0,41
27/12/2006 22:00,65.01,6.12,268.4,0,0,0
27/12/2006 23:00,21.21,12.07,100.8,0,34,0
28/12/2006 00:00,61.112,6.252,255.6,0,0,726
28/12/2006 01:00,16.664,6.764,76,0,4,0
28/12/2006 02:00,18.97,10.982,88.4,0,31,0
28/12/2006 03:00,17.928,8.97,80.8,0,0,0
28/12/2006 04:00,18.606,10.042,86.4,0,21,0
28/12/2006 05:00,17.364,8.308,78.4,0,14,0
28/12/2006 06:00,17.554,8.062,78.4,0,0,0
28/12/2006 07:00,62.6,11.052,268.4,0,34,122
28/12/2006 08:00,152.144,5.834,632.6,629,0,1064
28/12/2006 09:00,79.292,5.728,334,548,0,503
28/12/2006 10:00,19.564,10.812,92.4,0,34,0
28/12/2006 11:00,16.796,5.958,77.4,0,0,0
28/12/2006 12:00,16.26,4.862,75,0,0,0
28/12/2006 13:00,41.918,11.164,179.6,0,35,98
28/12/2006 14:00,108.514,8.75,449,0,0,1089
28/12/2006 15:00,94.46,6,386.2,0,5,1096
28/12/2006 16:00,93.538,6.822,383,0,30,1086
28/12/2006 17:00,145.952,11.126,617,0,0,1035
28/12/2006 18:00,152.634,11.33,643.8,0,136,1049
28/12/2006 19:00,170.91,9.024,724,0,353,264
28/12/2006 20:00,127.006,10.564,532.8,2,79,129
28/12/2006 21:00,302.12,9.942,1284.4,640,1774,915
28/12/2006 22:00,192.852,9.12,797,388,1231,0
28/12/2006 23:00,127.88,11.408,543.6,0,638,0
29/12/2006 00:00,84.56,6.082,386,0,38,0
29/12/2006 01:00,119.65,7.038,522.4,0,21,544
29/12/2006 02:00,129.098,6.1,536.4,0,34,0
29/12/2006 03:00,147.16,4.802,593.2,0,11,0
29/12/2006 04:00,148.286,8.18,600,0,45,0
29/12/2006 05:00,143.166,3.506,584.6,0,10,0
29/12/2006 06:00,146.334,4.74,591,0,6,0
29/12/2006 07:00,230.326,9.588,964.4,0,33,711
29/12/2006 08:00,221.686,6.338,922.2,0,0,750
29/12/2006 09:00,206.094,5.608,856.2,0,19,1057
29/12/2006 10:00,145.352,5.35,599.4,0,14,1074
29/12/2006 11:00,83.35,4.818,343.6,0,0,1066
29/12/2006 12:00,93.344,7.112,388.4,0,33,1058
29/12/2006 13:00,102.56,11.906,427.6,0,0,1070
29/12/2006 14:00,85.11,11.49,349.2,0,0,1089
29/12/2006 15:00,37.686,15.11,170.2,0,34,273
29/12/2006 16:00,19.072,11.056,90.2,0,0,0
29/12/2006 17:00,53.544,8.372,234.4,0,11,0
29/12/2006 18:00,113.558,9.298,490.6,0,504,0
29/12/2006 19:00,107.48,8.318,457.6,0,25,307
29/12/2006 20:00,208.31,11.618,899.4,1252,35,553
29/12/2006 21:00,258.824,7.274,1115.2,0,1988,551
29/12/2006 22:00,219.962,11.222,928,0,1655,1035
29/12/2006 23:00,69.88,11.468,300.6,0,646,191
30/12/2006 00:00,17.682,4.794,80.6,0,37,0
30/12/2006 01:00,18.918,9.294,90.6,0,47,0
30/12/2006 02:00,16.766,6.914,76.4,0,10,0
30/12/2006 03:00,18.346,9.392,85.6,0,30,0
30/12/2006 04:00,18.056,8.882,83.8,0,28,0
30/12/2006 05:00,16.67,5.894,76,0,10,0
30/12/2006 06:00,54.406,10.494,226.4,0,43,584
30/12/2006 07:00,15.394,4.23,70.2,0,0,0
30/12/2006 08:00,91.004,15.426,387.8,0,17,0
30/12/2006 09:00,194.146,12.896,812,0,719,886
30/12/2006 10:00,270.558,21.32,1154.8,733,1289,991
30/12/2006 11:00,233.152,15.086,999.8,0,1830,1024
30/12/2006 12:00,188.706,13.142,796.2,0,1406,1043
30/12/2006 13:00,137.578,13.15,579.8,0,721,1061
30/12/2006 14:00,107.396,17.896,449.4,0,37,1072
30/12/2006 15:00,146.972,30.636,617.6,0,49,1071
30/12/2006 16:00,237.334,25.344,1000.4,0,1482,1049
30/12/2006 17:00,154.87,25.422,667.4,0,65,1017
30/12/2006 18:00,231.762,17.946,999.2,340,0,995
30/12/2006 19:00,225.182,19.446,971.4,919,35,1001
30/12/2006 20:00,184.564,5.444,788.2,515,0,686
30/12/2006 21:00,122.28,7.984,519.4,565,20,0
30/12/2006 22:00,44.948,7.346,201.4,0,16,0
30/12/2006 23:00,42.612,3.55,189.8,0,0,0
31/12/2006 00:00,40.574,8.858,184.8,0,35,0
31/12/2006 01:00,42.97,4.978,193.4,0,0,0
31/12/2006 02:00,43.316,8.066,200,0,35,0
31/12/2006 03:00,46.714,6.194,215.4,0,0,0
31/12/2006 04:00,76.666,3.972,329.8,0,2,514
31/12/2006 05:00,63.046,7.128,275.6,0,33,297
31/12/2006 06:00,150.082,5.162,624.4,0,0,0
31/12/2006 07:00,201.87,9.106,839.4,0,34,217
31/12/2006 08:00,245.074,12.398,1021.8,0,0,579
31/12/2006 09:00,163.392,4.52,677.8,0,13,0
31/12/2006 10:00,174.896,7.07,737,0,21,477
31/12/2006 11:00,201.57,3.592,841.4,0,0,1044
31/12/2006 12:00,231.178,11.31,971,0,34,1036
31/12/2006 13:00,216.154,3.914,909.6,0,0,1029
31/12/2006 14:00,184.878,7.192,765.6,0,25,584
31/12/2006 15:00,149.296,6.808,615,0,9,0
31/12/2006 16:00,170.28,5.004,701,0,0,0
31/12/2006 17:00,165.016,7.518,694.6,0,36,0
31/12/2006 18:00,144.628,3.878,611,0,0,0
31/12/2006 19:00,146.056,5.11,616,0,34,0
31/12/2006 20:00,145.496,4.244,615.6,0,0,0
31/12/2006 21:00,146.618,3.718,614.2,0,5,0
31/12/2006 22:00,158.16,6.752,658.2,0,31,114
31/12/2006 23:00,186.266,4.36,774.8,0,0,611
01/01/2007 00:00,153.038,6.768,631.8,0,35,0
01/01/2007 01:00,151.404,4.298,626.6,0,0,0
01/01/2007 02:00,154.94,6.4,632.4,0,20,0
01/01/2007 03:00,152.5,5.406,624,0,16,0
01/01/2007 04:00,148.544,5.29,606.6,0,0,0
01/01/2007 05:00,148.574,6.1,609,0,35,0
01/01/2007 06:00,147.348,5.168,606.2,0,0,0
01/01/2007 07:00,146.832,6.412,607.2,0,33,0
01/01/2007 08:00,146.504,4.686,602.8,0,3,0
01/01/2007 09:00,188.768,4.056,783.2,0,0,722
01/01/2007 10:00,159.704,6.616,666.2,0,35,149
01/01/2007 11:00,154.56,4.27,647.6,0,0,0
01/01/2007 12:00,156.952,7.25,656.2,0,34,0
01/01/2007 13:00,129.744,4.034,542.2,0,0,0
01/01/2007 14:00,77.664,14.474,336.6,0,14,543
01/01/2007 15:00,114.55,6.652,475.8,0,21,1049
01/01/2007 16:00,83.406,6.638,344.8,0,0,1053
01/01/2007 17:00,97.924,7.77,410,0,35,1037
01/01/2007 18:00,87.714,4.152,362.4,0,0,1044
01/01/2007 19:00,43.938,7.63,185.2,0,28,283
01/01/2007 20:00,24.738,4.268,103,0,7,0
01/01/2007 21:00,26.036,6.036,109.8,0,0,0
01/01/2007 22:00,26.624,6.894,114.4,0,36,0
01/01/2007 23:00,26.998,6.898,116.4,0,0,0
02/01/2007 00:00,26.786,7.266,117.8,0,35,0
02/01/2007 01:00,26.204,5.746,112.6,0,0,0
02/01/2007 02:00,25.894,5.114,109.6,0,0,0
02/01/2007 03:00,27.85,8.644,121.4,0,35,0
02/01/2007 04:00,62.398,5.67,257.2,0,0,599
02/01/2007 05:00,42.636,6.99,181.6,0,34,267
02/01/2007 06:00,26.818,6.522,114,0,0,0
02/01/2007 07:00,24.754,3.894,104.8,0,2,0
02/01/2007 08:00,27.264,7.886,116.6,0,32,0
02/01/2007 09:00,25.058,4.724,103.8,0,0,0
02/01/2007 10:00,26.754,7.506,113.4,0,35,0
02/01/2007 11:00,25.966,6.02,108.6,0,0,0
02/01/2007 12:00,25.558,5.1,107.8,0,4,0
02/01/2007 13:00,27.54,8.54,118.8,0,30,0
02/01/2007 14:00,26.306,6.374,111.4,0,0,0
02/01/2007 15:00,86.286,8.46,354.2,0,38,953
02/01/2007 16:00,87.544,6.22,359.4,0,0,946
02/01/2007 17:00,128.172,15.714,547.2,0,4,505
02/01/2007 18:00,118.324,13.686,501.8,0,30,1038
02/01/2007 19:00,91.098,6.202,379.6,0,0,1053
02/01/2007 20:00,154.412,22.216,651.4,0,35,1045
02/01/2007 21:00,79.286,11.048,333.8,0,0,156
02/01/2007 22:00,31.694,7.326,136.4,0,27,0
02/01/2007 23:00,44.634,3.474,185,0,7,0
03/01/2007 00:00,67.526,3.394,278.6,0,0,0
03/01/2007 01:00,54.042,7.498,224.8,0,34,0
03/01/2007 02:00,18.29,7.844,83.2,0,0,0
03/01/2007 03:00,19.998,10.986,94.8,0,34,0
03/01/2007 04:00,17.93,7.33,79.2,0,1,0
03/01/2007 05:00,57.098,6.108,235.2,0,0,653
03/01/2007 06:00,20.06,10.342,93,0,34,0
03/01/2007 07:00,18.102,6.506,81.8,0,0,0
03/01/2007 08:00,19.176,8.57,88.8,0,34,0
03/01/2007 09:00,36.15,7.544,161.6,0,0,0
03/01/2007 10:00,52.454,7.84,228.6,0,0,0
03/01/2007 11:00,58.584,11.246,249.4,0,34,507
03/01/2007 12:00,83.866,7.364,342.8,0,0,1079
03/01/2007 13:00,85.196,10.028,348.4,0,34,1084
03/01/2007 14:00,65.422,9.468,272.4,0,0,764
03/01/2007 15:00,18.12,8.21,85,0,4,0
03/01/2007 16:00,22.06,13.956,108.6,0,31,0
03/01/2007 17:00,17.108,6.01,75.2,0,0,0
03/01/2007 18:00,21.672,12.768,104.4,0,35,0
03/01/2007 19:00,17.34,6.292,77.8,0,0,0
03/01/2007 20:00,19.576,9.514,92.6,0,9,0
03/01/2007 21:00,66.926,6.354,284.6,0,25,0
03/01/2007 22:00,57.242,3.458,237,0,0,160
03/01/2007 23:00,100.116,8.098,412.4,0,35,518
04/01/2007 00:00,202.504,4.854,845.4,509,572,0
04/01/2007 01:00,173.804,7.278,726.2,542,20,0
04/01/2007 02:00,143.24,5.986,589.2,0,16,0
04/01/2007 03:00,141.722,5.088,583.8,0,0,0
04/01/2007 04:00,142.202,7.632,588.6,0,36,0
04/01/2007 05:00,140.712,4.212,580.6,0,0,0
04/01/2007 06:00,141.524,6.406,584,0,24,0
04/01/2007 07:00,139.574,5.402,579.8,0,12,0
04/01/2007 08:00,144.228,4.33,602.4,0,0,0
04/01/2007 09:00,160.024,7.028,673.4,0,36,998
04/01/2007 10:00,113.882,5.862,475.8,0,0,1059
04/01/2007 11:00,120.38,9.556,504,0,32,1068
04/01/2007 12:00,243.994,16.76,1031.8,0,2403,1042
04/01/2007 13:00,212.704,13.856,896.6,0,2100,1053
04/01/2007 14:00,120.792,9,503.2,0,301,1076
04/01/2007 15:00,52.758,9.032,224.8,0,40,456
04/01/2007 16:00,197.388,13.06,826.8,0,1549,1058
04/01/2007 17:00,164.478,15.22,697,0,248,1038
04/01/2007 18:00,156.33,7.724,655.8,0,78,1035
04/01/2007 19:00,171.244,8.184,723,0,10,1013
04/01/2007 20:00,89.912,12.116,380,0,50,0
04/01/2007 21:00,28.728,5.224,123.8,0,10,0
04/01/2007 22:00,25.18,10.684,113.8,0,45,0
04/01/2007 23:00,32.108,7.808,138.8,0,15,0
05/01/2007 00:00,118.082,8.626,487.6,0,15,536
05/01/2007 01:00,143.21,7.224,591.6,0,26,0
05/01/2007 02:00,143.684,5.82,589,0,0,0
05/01/2007 03:00,144.942,8.46,598,0,38,0
05/01/2007 04:00,143.822,5.144,588.4,0,0,0
05/01/2007 05:00,144.442,8.614,595.4,0,36,0
05/01/2007 06:00,142.068,3.892,583.6,0,0,0
05/01/2007 07:00,141.092,6.718,585.8,0,13,0
05/01/2007 08:00,139.016,5.472,578.6,0,24,0
05/01/2007 09:00,141.852,5.76,593,0,0,42
05/01/2007 10:00,159.362,6.16,670.2,0,37,573
05/01/2007 11:00,21.35,7.27,99.2,0,0,0
05/01/2007 12:00,21.264,8.364,99,0,37,0
05/01/2007 13:00,20.506,7.708,92.8,0,0,0
05/01/2007 14:00,22.64,6.99,99.4,0,9,0
05/01/2007 15:00,28.67,11.506,131.6,0,29,0
05/01/2007 16:00,50.19,6.114,216.4,0,0,375
05/01/2007 17:00,134.444,10.36,567,0,36,1036
