DateTime,active,reactive,intensity,Sub1,Sub2,Sub3
05/01/2010 17:00,167.754,7.064,692.4,0,0,1110
05/01/2010 18:00,156.514,5.096,647.2,0,2,1106
05/01/2010 19:00,123.608,6.762,507.4,0,41,477
05/01/2010 20:00,86.99,9.148,360.4,0,0,40
05/01/2010 21:00,95.698,2.744,394.8,0,0,314
05/01/2010 22:00,174.934,11.828,721.8,494,31,1119
05/01/2010 23:00,39.05,6.714,159.8,86,11,235
06/01/2010 00:00,50.456,3.472,211,548,0,41
06/01/2010 01:00,18.344,4.442,77.4,0,0,40
06/01/2010 02:00,21.032,8.446,91.2,0,42,41
06/01/2010 03:00,17.372,2.838,70.4,0,0,42
06/01/2010 04:00,18.842,4.642,77.2,0,0,42
06/01/2010 05:00,22.312,3.176,90.4,0,2,115
06/01/2010 06:00,96.902,7.094,397.4,0,40,885
06/01/2010 07:00,155.572,10.392,640.8,0,0,1169
06/01/2010 08:00,83.8,2.354,343.4,0,0,1115
06/01/2010 09:00,85.038,5.15,345.6,0,25,1132
06/01/2010 10:00,104.922,7.254,428.6,0,219,1143
06/01/2010 11:00,108.606,4.376,449.4,0,273,1114
06/01/2010 12:00,66.42,5.884,280.6,0,39,699
06/01/2010 13:00,69.058,10.28,291.8,0,560,41
06/01/2010 14:00,126.852,7.166,524.8,0,1742,40
06/01/2010 15:00,27.716,10.276,121.4,0,118,43
06/01/2010 16:00,22.454,8.048,95.4,0,59,42
06/01/2010 17:00,73.206,3.58,296.2,0,9,821
06/01/2010 18:00,46.204,6.042,189.4,0,10,40
06/01/2010 19:00,88.804,14.386,374.2,0,54,137
06/01/2010 20:00,203.438,2.71,841.8,557,9,1113
06/01/2010 21:00,155.888,4.694,645.4,625,9,752
06/01/2010 22:00,78.826,7.846,326.2,1,30,534
06/01/2010 23:00,35.116,7.532,151.4,0,16,218
07/01/2010 00:00,20.046,3.414,89.4,0,0,40
07/01/2010 01:00,19.344,2.908,87.4,0,0,41
07/01/2010 02:00,22.396,8.198,100.8,0,44,41
07/01/2010 03:00,18.498,2.882,84.8,0,0,42
07/01/2010 04:00,19.126,3.594,85.6,0,0,41
07/01/2010 05:00,27.248,4.56,116.8,0,8,162
07/01/2010 06:00,63.078,5.95,259.2,0,35,508
07/01/2010 07:00,113.312,5.76,473.2,0,0,484
07/01/2010 08:00,111.762,3.688,461,0,0,1160
07/01/2010 09:00,86.732,5.566,352.2,0,31,1130
07/01/2010 10:00,85.536,5.502,344.6,0,11,1143
07/01/2010 11:00,82.044,3.028,335.6,0,0,1120
07/01/2010 12:00,83.334,3.168,335.8,0,0,1137
07/01/2010 13:00,87.414,8.084,353.6,0,42,1144
07/01/2010 14:00,32.648,4.378,132.6,0,0,244
07/01/2010 15:00,49.574,4.866,196.8,0,0,41
07/01/2010 16:00,18.338,4.88,77.2,0,0,42
07/01/2010 17:00,32.798,7.266,138.4,0,42,40
07/01/2010 18:00,101.468,3.862,419,0,0,40
07/01/2010 19:00,138.166,9.098,574.2,0,0,353
07/01/2010 20:00,196.758,1.648,814,547,13,1107
07/01/2010 21:00,156.732,4.156,640.8,216,29,1129
07/01/2010 22:00,148.044,4.378,606.4,435,0,1138
07/01/2010 23:00,55.046,4.19,221,0,0,609
08/01/2010 00:00,20.25,7.432,88.8,0,32,40
08/01/2010 01:00,17.636,3.664,73.6,0,9,41
08/01/2010 02:00,18.382,4.122,75.4,0,0,43
08/01/2010 03:00,18.05,3.642,72.4,0,0,42
08/01/2010 04:00,20.064,6.85,84.8,0,42,43
08/01/2010 05:00,19.006,4.874,78.4,0,0,42
08/01/2010 06:00,86.642,4.618,354.6,0,0,575
08/01/2010 07:00,138.144,6.842,569.6,0,0,1121
08/01/2010 08:00,117.014,7.962,480.6,0,41,1166
08/01/2010 09:00,121.558,2.596,496.2,0,0,1122
08/01/2010 10:00,84.318,3.412,342.8,0,0,1124
08/01/2010 11:00,89.484,7.124,370.6,0,0,1109
08/01/2010 12:00,102.25,9.888,422.2,0,41,1106
08/01/2010 13:00,39.482,4.316,161.8,0,0,285
08/01/2010 14:00,93.452,6.462,386.2,0,0,1062
08/01/2010 15:00,97.844,11.148,406.4,0,0,1135
08/01/2010 16:00,56.296,10.58,231.6,0,41,415
08/01/2010 17:00,125.676,2.87,516.6,0,0,930
08/01/2010 18:00,94.858,5.558,389.8,0,0,40
08/01/2010 19:00,150.878,15.918,630.8,0,672,40
08/01/2010 20:00,88.696,9.04,364.2,0,44,40
08/01/2010 21:00,126.786,2.338,521.4,0,9,813
08/01/2010 22:00,48.5,9.132,203.2,0,32,155
08/01/2010 23:00,21.942,9.392,96,0,31,42
09/01/2010 00:00,20.234,6.394,85,0,9,42
09/01/2010 01:00,19.898,5.748,83.4,0,10,41
09/01/2010 02:00,21.414,8.72,93.2,0,49,41
09/01/2010 03:00,25.462,5.278,103.6,0,0,145
09/01/2010 04:00,44.868,4.236,179.4,0,0,482
09/01/2010 05:00,18.174,3.958,74.8,0,0,42
09/01/2010 06:00,38.54,9.54,161,0,41,274
09/01/2010 07:00,130.188,4.3,529.6,0,0,1157
09/01/2010 08:00,105.67,5.572,431.6,0,0,1134
09/01/2010 09:00,127.646,3.676,529,0,611,1105
09/01/2010 10:00,87.184,7.316,359.6,0,84,1110
09/01/2010 11:00,86.074,5.108,353.8,0,0,1111
09/01/2010 12:00,56.122,3.06,230,0,0,639
09/01/2010 13:00,31.188,8.6,134.8,0,0,40
09/01/2010 14:00,204.67,13.378,864.8,590,1986,204
09/01/2010 15:00,107.048,7.254,441.8,269,188,842
09/01/2010 16:00,52.474,6.63,218.2,381,36,41
09/01/2010 17:00,118.052,8.33,499.2,572,622,39
09/01/2010 18:00,258.052,25.256,1088.6,437,1102,610
09/01/2010 19:00,252.308,14.924,1061.4,532,35,1088
09/01/2010 20:00,118.914,3.082,484.8,0,9,1126
09/01/2010 21:00,179.146,10.478,735.6,0,10,1128
09/01/2010 22:00,120.158,17.906,494.4,0,53,1133
09/01/2010 23:00,113.416,10.656,458.6,0,10,1160
10/01/2010 00:00,96.516,4.108,387.2,0,10,1157
10/01/2010 01:00,80.916,3.028,329,0,7,1090
10/01/2010 02:00,20.176,7.446,88,0,43,41
10/01/2010 03:00,18.098,4.328,74.4,0,0,41
10/01/2010 04:00,17.104,2.964,71.2,0,0,42
10/01/2010 05:00,17.21,3.118,72,0,1,41
10/01/2010 06:00,20.948,8.512,90.4,0,42,41
10/01/2010 07:00,17.096,2.66,70,0,0,41
10/01/2010 08:00,18.142,2.802,73.8,0,0,41
10/01/2010 09:00,64.86,5.404,270.4,0,0,288
10/01/2010 10:00,144.916,14.966,600.2,0,156,1123
10/01/2010 11:00,193.402,23.17,815.4,543,271,1119
10/01/2010 12:00,126.486,17.678,526.2,70,0,1113
10/01/2010 13:00,161.552,15.88,672.6,555,63,1115
10/01/2010 14:00,222.32,19.712,932.4,865,82,1133
10/01/2010 15:00,276.958,28.252,1164.2,477,1173,1120
10/01/2010 16:00,214.208,15.812,884.8,308,104,1123
10/01/2010 17:00,184.262,9.01,765.4,217,58,1099
10/01/2010 18:00,176.636,6.006,729.2,529,10,541
10/01/2010 19:00,93.346,8.682,382.4,0,10,41
10/01/2010 20:00,134.112,6.282,549.6,0,2,836
10/01/2010 21:00,121.726,5.1,499.2,0,0,838
10/01/2010 22:00,64.386,8.226,264.6,0,0,41
10/01/2010 23:00,23.09,4.024,93.4,0,0,43
11/01/2010 00:00,18.668,5.118,77,0,0,42
11/01/2010 01:00,18.11,4.338,73.8,0,0,42
11/01/2010 02:00,17.764,3.84,73.2,0,0,42
11/01/2010 03:00,40.486,12.058,170.4,0,75,335
11/01/2010 04:00,43.182,12.04,182.2,0,70,392
11/01/2010 05:00,18.61,5.55,78.8,0,20,42
11/01/2010 06:00,56.462,3.692,232.8,0,0,291
11/01/2010 07:00,151.136,7.642,629,0,0,1101
11/01/2010 08:00,87.702,3.28,358.8,0,0,1119
11/01/2010 09:00,86.502,3.378,352.2,0,0,1123
11/01/2010 10:00,88.488,4.802,358.8,0,0,1138
11/01/2010 11:00,86.318,3.206,349,0,0,1124
11/01/2010 12:00,46.874,3.288,189.2,0,0,470
11/01/2010 13:00,23.442,6.496,98,0,0,41
11/01/2010 14:00,24.506,8.31,102.4,0,31,42
11/01/2010 15:00,26.354,12.762,112,0,72,43
11/01/2010 16:00,31.82,14.002,134.6,0,70,43
11/01/2010 17:00,41.326,5.098,166,0,2,41
11/01/2010 18:00,106.612,4.044,431.2,0,0,857
11/01/2010 19:00,111.094,9.858,453,0,0,100
11/01/2010 20:00,196.024,3.322,806.2,587,0,1038
11/01/2010 21:00,86.25,10.354,359.6,261,0,40
11/01/2010 22:00,51.51,6.004,215.2,403,0,41
11/01/2010 23:00,59.444,3.724,239.2,0,0,732
12/01/2010 00:00,17.554,3.376,73.2,0,0,41
12/01/2010 01:00,18.886,4.958,77.6,0,0,41
12/01/2010 02:00,20.49,7.842,89.2,0,45,41
12/01/2010 03:00,22.224,11.426,100,0,71,41
12/01/2010 04:00,21.232,9.532,93.2,0,45,42
12/01/2010 05:00,17.376,2.972,72.4,0,0,41
12/01/2010 06:00,68.898,6.556,287.2,0,0,416
12/01/2010 07:00,136.324,11.728,565.2,0,0,1163
12/01/2010 08:00,139.73,9.378,575.4,0,0,1116
12/01/2010 09:00,100.854,6.584,415,0,0,1127
12/01/2010 10:00,128.74,13.23,540.2,0,282,1118
12/01/2010 11:00,107.864,9.726,454.2,0,14,1117
12/01/2010 12:00,153.03,9.654,630.8,0,1078,1127
12/01/2010 13:00,196.406,14.774,818.2,0,1657,1128
12/01/2010 14:00,132.93,10.588,545,552,297,1010
12/01/2010 15:00,,,,,,
12/01/2010 16:00,,,,,,
12/01/2010 17:00,,,,,,
12/01/2010 18:00,,,,,,
12/01/2010 19:00,,,,,,
12/01/2010 20:00,,,,,,
12/01/2010 21:00,,,,,,
12/01/2010 22:00,,,,,,
12/01/2010 23:00,,,,,,
13/01/2010 00:00,,,,,,
13/01/2010 01:00,,,,,,
13/01/2010 02:00,,,,,,
13/01/2010 03:00,,,,,,
13/01/2010 04:00,,,,,,
13/01/2010 05:00,,,,,,
13/01/2010 06:00,,,,,,
13/01/2010 07:00,,,,,,
13/01/2010 08:00,,,,,,
13/01/2010 09:00,,,,,,
13/01/2010 10:00,,,,,,
13/01/2010 11:00,,,,,,
13/01/2010 12:00,,,,,,
13/01/2010 13:00,,,,,,
13/01/2010 14:00,,,,,,
13/01/2010 15:00,,,,,,
13/01/2010 16:00,,,,,,
13/01/2010 17:00,,,,,,
13/01/2010 18:00,,,,,,
13/01/2010 19:00,,,,,,
13/01/2010 20:00,,,,,,
13/01/2010 21:00,,,,,,
13/01/2010 22:00,,,,,,
13/01/2010 23:00,,,,,,
14/01/2010 00:00,,,,,,
14/01/2010 01:00,,,,,,
14/01/2010 02:00,,,,,,
14/01/2010 03:00,,,,,,
14/01/2010 04:00,,,,,,
14/01/2010 05:00,,,,,,
14/01/2010 06:00,,,,,,
14/01/2010 07:00,,,,,,
14/01/2010 08:00,,,,,,
14/01/2010 09:00,,,,,,
14/01/2010 10:00,,,,,,
14/01/2010 11:00,,,,,,
14/01/2010 12:00,,,,,,
14/01/2010 13:00,,,,,,
14/01/2010 14:00,,,,,,
14/01/2010 15:00,,,,,,
14/01/2010 16:00,,,,,,
14/01/2010 17:00,,,,,,
14/01/2010 18:00,,,,,,
14/01/2010 19:00,178.478,20.368,753.8,551,43,441
14/01/2010 20:00,146.744,14.168,615.4,252,0,591
14/01/2010 21:00,117.538,11.336,493.4,518,0,40
14/01/2010 22:00,103.82,13.77,431.8,569,0,68
14/01/2010 23:00,71.908,10.62,293,0,41,753
15/01/2010 00:00,17.93,3.936,72.8,0,0,40
15/01/2010 01:00,17.862,3.902,72.8,0,0,40
15/01/2010 02:00,18.666,5.124,79.4,0,12,41
15/01/2010 03:00,18.868,5.498,80.8,0,29,40
15/01/2010 04:00,17.176,3.146,72.2,0,0,41
15/01/2010 05:00,18.364,4.506,75.8,0,0,41
15/01/2010 06:00,50.334,7.044,213.6,0,32,268
15/01/2010 07:00,117.178,6.158,484.6,0,8,968
15/01/2010 08:00,124.318,11.818,517.4,0,0,1155
15/01/2010 09:00,124.9,8.74,513.6,0,0,1123
15/01/2010 10:00,88.548,8.244,359.8,0,40,1139
15/01/2010 11:00,90.694,3.738,368.4,0,0,1132
15/01/2010 12:00,95.734,6.53,388.6,0,0,1132
15/01/2010 13:00,92.83,7.97,379.2,0,9,1129
15/01/2010 14:00,95.786,8.088,387,0,31,1142
15/01/2010 15:00,35.482,10.088,154.6,0,0,42
15/01/2010 16:00,88.056,5.74,355.4,0,0,515
15/01/2010 17:00,111.448,21.178,470,0,40,602
15/01/2010 18:00,93.526,21.924,397.2,0,0,39
15/01/2010 19:00,162.306,17.352,677.6,0,343,267
15/01/2010 20:00,320.208,19.994,1345.6,701,1190,1108
15/01/2010 21:00,271.726,14.956,1142,653,1135,1091
15/01/2010 22:00,67.808,5.592,279,71,73,410
15/01/2010 23:00,57.012,7.024,235,532,10,41
16/01/2010 00:00,21.916,7.63,95.2,0,54,41
16/01/2010 01:00,18.374,3.546,76.4,0,10,40
16/01/2010 02:00,19.098,4.636,80,0,11,41
16/01/2010 03:00,20.824,7.348,89.4,0,49,41
16/01/2010 04:00,18.658,4.17,78,0,12,41
16/01/2010 05:00,51.428,3.914,208,0,0,592
16/01/2010 06:00,36.072,4.408,146.2,0,9,299
16/01/2010 07:00,151.714,8.862,625,0,34,1145
16/01/2010 08:00,122.726,5.982,503.2,0,0,1177
16/01/2010 09:00,110.34,3.494,453,0,0,1112
16/01/2010 10:00,119.352,12.016,498.4,0,43,1096
16/01/2010 11:00,193.598,14.676,806.6,0,1139,1154
16/01/2010 12:00,220.04,24.144,948.6,1012,869,1104
16/01/2010 13:00,158.546,10.964,664.4,775,50,1108
16/01/2010 14:00,98.324,7.574,399,3,5,1195
16/01/2010 15:00,109.09,14.248,440.4,0,44,1159
16/01/2010 16:00,44.386,6.37,178.6,0,0,222
16/01/2010 17:00,35.058,3.708,142.4,0,0,39
16/01/2010 18:00,74.508,17.82,320,0,43,39
16/01/2010 19:00,86.308,21.514,371.2,0,0,336
16/01/2010 20:00,153.194,21.934,644.6,306,0,656
16/01/2010 21:00,150.634,14.938,626.2,509,43,783
16/01/2010 22:00,75.462,11.33,314.4,0,0,40
16/01/2010 23:00,60.462,7.292,247.2,0,0,192
17/01/2010 00:00,54.478,10.294,224.8,0,42,557
17/01/2010 01:00,18.812,5.7,79,0,0,41
17/01/2010 02:00,17.444,3.924,71.8,0,0,41
17/01/2010 03:00,21.172,9.744,92.2,0,35,42
17/01/2010 04:00,18.154,5.018,76,0,7,42
17/01/2010 05:00,17.638,3.916,73.6,0,0,42
17/01/2010 06:00,19.642,6.818,84.8,0,2,41
17/01/2010 07:00,39.982,6.878,167,0,40,379
17/01/2010 08:00,72.39,4.756,301,0,0,615
17/01/2010 09:00,28.822,7.428,123.4,0,0,40
17/01/2010 10:00,52.584,8.218,221,0,41,461
17/01/2010 11:00,86.11,3.812,355.8,0,0,1086
17/01/2010 12:00,91.662,5.932,383.6,0,0,1131
17/01/2010 13:00,152.968,15.37,646.6,816,16,1090
17/01/2010 14:00,107.166,11.846,444.4,0,24,1110
17/01/2010 15:00,109.43,10.256,449.8,0,0,1124
17/01/2010 16:00,99.154,4.892,412.2,0,0,1108
17/01/2010 17:00,75.316,5.972,316.4,0,41,79
17/01/2010 18:00,96.388,4.866,404,0,0,432
17/01/2010 19:00,149.016,9.724,628.4,4,0,1068
17/01/2010 20:00,179.218,15.82,750.6,551,39,1147
17/01/2010 21:00,196.84,18.092,821.8,620,2,1102
17/01/2010 22:00,117.038,5.08,481,1,0,1119
17/01/2010 23:00,85.132,4.63,341.8,0,9,1147
18/01/2010 00:00,86.058,7.968,351,0,32,1130
18/01/2010 01:00,76.148,3.588,310.6,0,0,1017
18/01/2010 02:00,17.426,3.59,72.8,0,0,40
18/01/2010 03:00,20.782,8.752,89.4,0,40,41
18/01/2010 04:00,17.684,3.958,73.8,0,0,40
18/01/2010 05:00,18.356,4.63,76.2,0,0,41
18/01/2010 06:00,58.032,6.236,242.6,0,19,303
18/01/2010 07:00,146.516,11.912,616.2,0,22,1117
18/01/2010 08:00,124.064,13.912,509.4,0,0,1183
18/01/2010 09:00,119.296,12.262,487,0,0,1140
18/01/2010 10:00,103.598,10.93,421.4,0,40,1148
18/01/2010 11:00,91.032,3.444,370.2,0,0,1138
18/01/2010 12:00,97.796,5.5,397,0,0,1154
18/01/2010 13:00,84.238,8.168,341,0,32,1053
18/01/2010 14:00,25.426,6.76,111,0,9,41
18/01/2010 15:00,27.16,6.414,110.8,0,0,42
18/01/2010 16:00,28.74,5.212,117,0,0,84
18/01/2010 17:00,89.73,11.852,375.2,0,40,356
18/01/2010 18:00,130.228,11.602,539.2,0,0,667
18/01/2010 19:00,118.29,11.974,520.8,617,0,39
18/01/2010 20:00,109.348,12.528,461.8,0,40,38
18/01/2010 21:00,121.644,7.128,511.4,0,0,78
18/01/2010 22:00,125.04,6.548,519,0,0,1050
18/01/2010 23:00,44.466,6.904,182.2,0,21,41
19/01/2010 00:00,30.1,5.084,123,0,20,40
19/01/2010 01:00,19.13,5.3,79.8,0,0,41
19/01/2010 02:00,17.766,3.892,74,0,0,41
19/01/2010 03:00,20.482,8.07,89,0,41,41
19/01/2010 04:00,18.006,4.134,73.4,0,0,41
19/01/2010 05:00,17.222,3.046,70.8,0,0,42
19/01/2010 06:00,89.672,8.976,374,0,24,881
19/01/2010 07:00,192.568,7.854,809.6,399,17,1138
19/01/2010 08:00,106.834,6.278,447,194,0,1090
19/01/2010 09:00,115.332,4.086,474,549,0,1112
19/01/2010 10:00,100.82,12.408,418.6,0,40,1126
19/01/2010 11:00,95.772,6.688,391,0,0,1168
19/01/2010 12:00,104.454,4.82,431.2,0,0,1120
19/01/2010 13:00,92.954,6.864,382.2,0,35,1120
19/01/2010 14:00,102.312,4.928,413.8,0,5,1152
19/01/2010 15:00,123.534,3.316,498.4,0,0,1148
19/01/2010 16:00,131.05,4.632,532,0,0,1135
19/01/2010 17:00,130.142,5.918,536.4,0,41,1115
19/01/2010 18:00,166.87,5.35,695.4,0,0,1095
19/01/2010 19:00,267.226,19.082,1133.6,899,0,1141
19/01/2010 20:00,180.918,11.508,754.4,3,34,1098
19/01/2010 21:00,180.836,8.81,754.8,0,396,1095
19/01/2010 22:00,96.304,4.22,393.4,0,0,1122
19/01/2010 23:00,33.204,6.49,136.8,0,0,209
20/01/2010 00:00,23.054,10.274,99.2,0,78,41
20/01/2010 01:00,23.386,11.2,103.4,0,71,41
20/01/2010 02:00,19.918,5.284,82.6,0,18,40
20/01/2010 03:00,18.682,3.164,74.8,0,0,42
20/01/2010 04:00,20.364,5.462,84.2,0,0,41
20/01/2010 05:00,18.116,2.546,72.2,0,0,40
20/01/2010 06:00,95.97,5.36,400.4,0,0,546
20/01/2010 07:00,218.31,10.08,916.4,432,0,1084
20/01/2010 08:00,112.452,7.21,466.6,172,31,1154
20/01/2010 09:00,130.974,11.856,544.4,555,72,1105
20/01/2010 10:00,97.554,7.716,402.2,0,36,1113
20/01/2010 11:00,107.224,3.002,446.2,0,389,1096
20/01/2010 12:00,119.22,3.976,495.4,0,270,1105
20/01/2010 13:00,187.866,5.254,778.4,0,1872,847
20/01/2010 14:00,42.882,14.698,189.6,0,284,41
20/01/2010 15:00,30.892,12.618,139.2,0,107,41
20/01/2010 16:00,100.33,8.664,406.6,0,35,1049
20/01/2010 17:00,60.868,5.174,249,0,6,146
20/01/2010 18:00,107.254,11.116,448.2,0,0,39
20/01/2010 19:00,200.284,18.268,838.4,0,0,896
20/01/2010 20:00,157.246,5.618,652.6,0,0,1102
20/01/2010 21:00,197.096,5.208,826.8,406,0,1081
20/01/2010 22:00,150.23,12.244,622.6,194,0,1115
20/01/2010 23:00,111.556,13.868,468,558,72,758
21/01/2010 00:00,22.426,12.35,100,0,68,40
21/01/2010 01:00,19.008,5.878,78.8,0,0,41
21/01/2010 02:00,17.668,4.188,74.4,0,0,40
21/01/2010 03:00,18.352,5.078,77.2,0,0,40
21/01/2010 04:00,18.126,4.654,74.4,0,0,41
21/01/2010 05:00,18.744,5.366,78.4,0,0,41
21/01/2010 06:00,78.98,7.766,328.4,0,0,615
21/01/2010 07:00,188.172,13.504,792.8,0,52,1136
21/01/2010 08:00,141.374,17.6,590.4,0,69,1093
21/01/2010 09:00,91.814,5.88,373.2,0,10,1132
21/01/2010 10:00,85.13,6.288,347.2,0,0,1131
21/01/2010 11:00,84.026,3.652,337.8,0,0,1144
21/01/2010 12:00,90.666,6.29,367,0,0,1151
21/01/2010 13:00,89.244,4.69,365.2,0,0,1131
21/01/2010 14:00,92.638,4.744,378.6,0,0,1141
21/01/2010 15:00,90.118,11.296,363.6,0,64,1163
21/01/2010 16:00,36.53,10.584,156.8,0,70,246
21/01/2010 17:00,44.508,4.948,185.4,0,0,40
21/01/2010 18:00,118.052,10.3,489.6,0,0,86
21/01/2010 19:00,159.382,5.728,666,0,0,576
21/01/2010 20:00,175.262,10.924,734.6,0,0,1137
